2681	176
176	3543
2672	3451
138	3451
3451	6502
2268	3451
1177	3451
3451	1462
3451	3868
3451	3869
3451	3870
3451	3871
3451	3872
3451	3873
3451	3874
3451	3875
3451	3876
3451	4173
3451	3642
110	3451
3451	6857
3451	2761
3451	5148
3451	3027
3257	3451
3451	1939
3451	3098
3451	4311
3451	974
3451	3492
2805	3547
7386	3547
2681	3547
3514	3547
2523	5690
7323	5690
5690	6785
3272	3267
3272	2541
2672	3272
3272	1274
3272	136
2681	3272
3272	138
3272	760
3272	2522
3272	1375
3272	1373
3272	2796
2796	3272
3272	4796
3272	2690
3272	2542
3272	992
3272	956
3272	6722
3272	1058
3272	1379
3272	418
3272	206
206	3272
3272	371
3272	3652
3272	3543
3272	189
3272	2773
3272	2683
2683	3272
3272	5656
3272	2091
3272	3311
3272	3447
2438	3272
3272	598
3272	14
2797	3272
3272	7166
3272	1549
3272	1226
3272	1917
3272	1464
3272	2938
3272	1817
3272	534
3272	3833
3272	3877
3272	3878
3272	3879
3272	3880
3272	3881
3272	3882
3272	3883
3272	3884
3272	3885
3272	3886
3272	3887
3272	7452
3272	7894
3272	271
3272	2022
3272	964
3272	2514
3272	1830
3272	1636
3272	396
1017	3272
3272	3309
3536	3272
3272	6827
4117	3272
3272	1043
3272	761
3272	2448
3272	1396
3272	103
3272	5957
3272	997
3272	564
3272	1731
3272	1363
3272	3954
3272	2789
2789	3272
3272	2442
3272	2800
2800	3272
3272	3305
3305	3272
3272	4132
3272	2858
3211	3272
3272	1209
3272	333
3272	2506
3272	1414
3272	2886
3272	1196
1577	3272
3272	12
3272	3140
3140	3272
3272	2833
3272	3644
3272	412
3272	2246
3272	502
3272	1749
3272	3015
3272	3316
3272	2511
2511	3272
3272	4622
3638	3272
3272	3439
3272	3419
3272	2871
3272	704
3272	7959
3272	4982
3272	1361
3272	705
3272	2292
3272	4427
3272	180
3272	427
3272	2239
3272	2304
3272	283
3272	2711
3272	425
3272	4387
3272	2160
3272	2559
3272	2915
3272	2995
3272	2697
3272	985
3272	2803
2803	3272
3272	1378
3272	3006
3272	2614
3272	2687
3272	2637
2637	3272
3272	1841
3272	1521
3272	512
3498	3272
3483	3272
3272	3483
3272	3517
3272	2387
3272	800
3272	1578
3272	3307
3272	5502
3272	3466
3272	181
3272	2140
3272	2277
3272	514
3534	3272
3272	3310
2963	3272
3272	1649
3272	3097
3272	912
3272	289
3272	139
3272	1108
2812	3272
428	3272
4505	3272
3272	2544
3532	3272
75	3272
3272	75
3272	6145
3272	487
729	3272
3272	4697
3272	419
3272	6413
3272	989
3272	3632
3272	2892
3272	3541
3541	3272
3272	1145
3272	2965
3272	7068
3272	196
3272	6393
3272	1712
3272	77
3272	6124
3272	183
3272	6121
3272	3342
3272	2017
3272	2472
3272	2793
2437	3272
3272	475
3272	2117
2321	3272
3272	4730
1141	3272
3272	4707
3272	3634
3272	3643
3272	8
310	3272
3272	4680
3272	1851
3272	6452
3272	2997
491	3272
3272	517
517	3272
3272	1512
3272	1088
1088	3272
3272	3461
3272	1175
3272	238
3272	2175
3272	311
3272	4069
4069	3272
3272	1656
3272	1460
3272	1213
3272	5799
3272	1374
3272	7672
3272	126
3272	2807
2807	3272
3272	2147
3272	3270
3272	853
3272	4168
3272	1290
3272	3099
3272	1364
3272	4732
3272	1866
3272	3614
3272	5706
3272	1291
3272	3136
1011	3272
3272	1407
3272	1773
3272	83
3272	4547
3272	1207
3272	6851
3272	1197
3272	4624
3272	930
3272	4817
3272	1750
2804	3272
3272	3575
3272	1779
3272	3437
3272	790
3272	2820
3272	583
25	3272
3272	6067
3272	2323
3272	195
3272	5711
3272	1307
3272	5825
3272	1783
2643	3272
3272	1793
3272	592
3272	7273
3272	2312
3272	2290
3272	1147
3272	2645
3272	1929
2638	3272
3272	5914
3272	1861
3272	796
3272	789
3272	7936
5101	3272
3272	4731
3272	5716
3272	4118
6416	3272
3272	1744
3272	795
2815	3272
3272	402
3272	4194
3272	1484
3272	5426
3272	1755
3272	1186
3272	6304
3272	1300
3272	5051
3272	7773
3272	6913
3272	580
3272	6059
3272	6728
3272	7179
3272	1422
3272	5479
3272	1788
3272	7405
3272	2215
3272	362
5588	3272
3272	6206
3272	4619
3272	4992
3272	4518
3272	2480
3272	1485
3272	1109
3272	713
3272	712
3272	2270
3272	3268
3272	213
3272	4206
3272	4987
3272	4233
3272	1438
3272	3857
3272	3861
3272	3862
3272	3864
3272	3865
3272	3458
4745	3272
3272	7522
2805	1731
2805	2246
173	2805
2805	173
2805	5829
2805	1716
2805	2689
2805	2256
2805	3541
2805	4841
2805	2001
2805	952
2805	4359
2805	6122
2805	5158
696	2805
1225	2540
4108	2540
2540	1845
1881	3267
3343	3267
3267	3544
1225	3267
833	3267
407	3267
396	3267
29	3267
2223	3267
3693	3267
758	3267
3267	5928
132	3267
1365	3267
3268	3267
3267	3183
2672	2541
1881	2541
2681	2541
2541	2681
1951	2541
2796	2541
2690	2541
2541	6231
1203	2541
2541	3542
2541	1168
2317	2541
956	2541
1457	2541
2541	3543
189	2541
2541	1660
2813	2541
2920	2541
2438	2541
2541	773
471	2541
1817	2541
5710	2541
2541	1904
103	2541
2541	3241
3241	2541
1209	2541
2541	4024
12	2541
501	2541
1029	2541
2541	1267
940	2541
2541	2803
2541	3006
2541	1987
1767	2541
3108	2541
1172	2541
1885	2541
2319	2541
1944	2541
2541	1170
3342	2541
2437	2541
2541	1169
2541	3242
3242	2541
2541	4684
3643	2541
4958	2541
2541	5136
4002	2541
1759	2541
1315	2541
113	2541
5799	2541
1374	2541
1313	2541
2541	7430
1312	2541
6171	2541
2815	2541
4562	2541
956	7610
3652	7610
2672	2670
2670	3630
3364	2670
2670	2543
2670	3274
2670	7652
2670	1163
3321	2670
3898	2670
2670	3898
2670	1731
2670	16
4915	2670
2711	2670
4492	2670
2670	1285
2670	3550
2670	1002
2670	67
2670	6625
2670	2387
2670	1716
2676	2670
2670	3549
2670	1649
2670	2469
2670	5082
3541	2670
2670	1840
2670	4618
2670	4680
2670	2468
2670	1512
2670	5852
2670	17
2670	4821
2670	6221
2670	3762
3347	4796
3347	3324
3347	371
3954	3347
3347	5592
388	3347
3347	3032
3347	372
5267	3347
4568	3347
3347	199
3347	4567
5113	2523
2672	2523
1604	2523
2522	2523
2523	5543
2523	6574
2968	2523
3326	2523
2524	2523
3542	2523
2523	3542
1168	2523
2523	6722
6722	2523
2692	2523
2523	7760
4820	2523
843	2523
2523	3543
2523	4617
2523	3020
1394	2523
737	2523
4675	2523
4335	2539
4335	3544
4335	3130
181	4335
4335	75
4335	237
34	4335
4335	613
4335	3285
4335	7106
2579	4335
207	5113
206	5113
5511	5113
388	5113
1820	5113
2681	6224
3064	6224
3695	6224
6224	3543
3335	6224
735	6224
7960	6224
389	781
7097	781
781	4182
2550	781
598	781
3533	781
781	3533
4463	781
781	3536
3536	781
6621	781
781	6621
103	781
781	3954
3954	781
781	275
5488	781
781	5826
5826	781
4137	781
3534	781
1649	781
6283	781
3740	781
5242	781
7541	781
4752	781
3691	6722
3691	2789
3691	427
3691	527
3691	2996
2812	3691
729	3691
3691	2017
2979	3691
3691	5117
3691	2941
3691	1276
7714	6333
6333	6596
6596	6333
6333	6502
6502	6333
372	7386
2672	1881
2672	138
2672	5478
2672	760
2672	178
2672	2522
2672	3503
2672	3343
2672	3218
2672	1876
2672	2539
2672	6596
2672	6881
2672	1203
2672	733
2672	236
2672	3630
2672	228
2672	2425
2672	1168
2672	6722
2672	5090
2672	6502
2672	371
2672	3364
2672	2278
2672	3652
2672	189
2672	3020
3665	2672
2672	1751
2672	2920
2672	689
2672	220
2672	7132
2672	3120
2672	3274
2672	1286
2672	4284
2672	6465
2672	4626
2672	3321
2672	1256
2672	413
2672	5188
2672	2514
2672	3814
2672	6025
2672	321
2672	248
2672	2244
2672	1043
2672	761
2672	260
2672	1233
2448	2672
2672	4932
103	2672
2672	7476
2672	3422
2672	1731
2672	3868
2672	3869
2672	3870
2672	3871
2672	3872
2672	3873
2672	3874
2672	3875
2672	3876
2672	4173
2672	1394
2672	16
2672	7057
2672	3697
2672	1180
2672	4691
2672	1932
2672	3318
2672	397
2672	551
3211	2672
2672	539
2672	691
718	2672
2672	1577
2672	3644
2672	3015
2672	1518
2672	816
2672	4915
2672	1561
2672	3638
2672	2871
2672	4982
2672	1029
2672	1427
2672	2483
2672	3248
2672	4492
2672	1285
2672	1984
2672	2915
2672	152
2672	2803
2672	5191
2672	7186
2672	3645
2672	2649
2637	2672
2672	5833
2672	1287
2672	270
2672	6450
2672	159
2672	4794
2672	891
2672	1987
2672	6109
2672	7149
2672	1395
2672	1575
2672	2034
2672	1813
2672	3276
2672	1502
2672	3976
2672	378
2672	2276
2672	1884
2672	2223
2672	2248
2672	2882
2672	23
2672	5148
2672	1792
2672	1787
2672	5404
2672	1877
75	2672
2672	75
2672	1440
2672	1441
2672	487
2672	729
2672	2801
2672	1780
2672	3365
2672	2232
2672	989
2672	1738
2672	856
2672	2881
2672	2231
2672	2624
2672	5620
2672	196
2672	77
2672	2880
2672	2635
2672	4378
2672	369
2672	6879
2672	567
2672	4618
2672	3045
2672	5365
2672	8
2672	2468
3670	2672
2672	2669
2672	3782
2672	3380
2672	2175
4002	2672
2672	2771
2672	2296
2672	694
2672	7961
2672	2005
2672	3001
1386	2672
2672	7220
2672	1213
2672	1385
2672	1374
2672	2426
2672	2630
2672	883
2672	5232
2672	1254
2672	1796
2672	1795
2672	1370
2672	4021
2672	1290
2672	57
2672	7015
2675	2672
2672	1777
2672	6386
2672	2430
2672	2893
2672	5852
2672	692
2672	1364
2672	3904
2672	5267
2672	2756
2672	74
2672	4263
2672	2156
2672	7448
2672	1804
6483	2672
2672	1761
2672	7092
2672	7446
2672	7196
2672	6017
2672	1812
2672	4641
2672	2804
2672	6734
2672	368
2672	6157
2672	200
2672	1914
2672	3423
2672	1551
2672	2552
2672	5954
2672	7455
2672	58
2672	763
2672	3123
2672	1054
2672	1371
2672	2680
2672	3269
2672	4925
2672	1807
2672	1929
2672	560
2672	6229
2638	2672
2672	3121
2672	4197
2672	1275
2672	6605
2672	1051
2672	2935
2672	2420
2672	895
2672	7201
2672	5031
2672	2055
2672	774
2672	1367
2672	4942
2672	3680
2672	1259
2672	254
2672	21
2672	683
2672	6130
2672	4362
2672	1811
2672	1219
2672	1327
2672	3603
2672	4030
2672	2214
2672	5473
2672	4159
2672	1008
2672	2383
2672	4441
2672	788
2672	5748
2672	6828
2672	2937
2672	1794
2672	4973
2672	4998
2672	2428
2672	5091
2672	1797
2672	4553
2672	1945
2672	7356
2672	4874
2672	5544
2672	3562
2672	114
2672	5926
2672	1296
2672	1234
2672	2451
2672	2060
2672	3164
2672	1276
2672	3143
2672	3458
2672	1504
2672	2422
2672	4781
84	1982
84	7342
84	6359
84	5175
2681	1881
1881	2542
1881	6722
1881	2773
1881	2683
1881	4196
2813	1881
1881	2382
1881	2268
1881	471
1881	5710
1881	1043
3954	1881
1881	2691
1881	2800
2800	1881
1881	3305
1881	2698
2698	1881
1881	3140
1881	3644
1881	2246
1881	1749
1881	2511
1881	3419
1881	2871
1881	427
1881	2697
2697	1881
1881	4389
1881	2280
1881	2140
1377	1881
1881	3698
1881	457
1881	1792
1881	1885
428	1881
1881	757
729	1881
1881	3632
1881	2892
1881	3631
1881	1657
1881	2635
3342	1881
1881	5927
1881	7272
1881	475
7636	1881
1881	4680
1881	872
1881	4069
1881	2510
1881	1759
2809	1881
1110	1881
2807	1881
4314	1881
1881	3158
1881	7003
1881	583
1881	25
1881	1914
1881	560
1881	5908
1881	459
1881	5716
1881	4623
5641	1881
1881	5513
1881	455
1881	4207
1881	5073
6410	3652
2993	6410
737	6410
2637	6410
2638	6410
2550	3417
3417	2514
224	3417
103	3417
7777	3417
3417	1085
501	3417
737	3417
3417	5666
2201	3417
3417	1845
3417	5657
3417	7017
4023	3417
3417	3040
1584	6881
3521	1584
6234	6502
3697	6234
3731	6234
7224	7346
3165	3543
1708	3165
103	3165
2026	3165
2697	3165
3130	3165
2614	3165
1395	3165
3165	1924
3165	1447
3165	7598
3315	6649
3315	3542
501	3315
2697	3315
1390	3315
238	3315
2681	1274
2682	1274
2684	1274
3473	1274
2797	1274
2701	1274
2685	1274
1274	2217
2698	1274
718	1274
734	1274
2697	1274
1274	1027
1274	6524
1274	2285
1274	5787
136	265
136	2621
2681	4077
2681	138
2681	1961
2681	2612
2681	760
2681	3503
2681	1375
2681	2796
2681	2679
2681	6587
2681	2684
2681	3951
2681	2690
2681	3218
2681	2539
2681	4343
2681	236
2681	2425
2681	1309
2681	6363
2681	956
2681	1058
2681	1808
2681	1379
2681	2291
2681	1225
2681	6502
2681	1815
2681	416
2681	371
2681	2278
2681	3543
2681	4617
2681	507
2681	533
2681	1751
2681	2920
2681	1748
2681	1503
2681	2543
2681	978
978	2681
2681	2263
2681	1917
2681	4795
2681	1256
2681	271
2681	4595
2514	2681
2681	3814
2681	3576
2681	1830
2681	6337
2681	1043
2681	761
2448	2681
224	2681
2681	2375
2681	298
2681	4897
2681	564
2681	1731
2681	3868
2681	3869
2681	3870
2681	3871
2681	3872
2681	3873
2681	3874
2681	3875
2681	3876
2681	4173
2681	1394
2681	2442
2681	2800
2681	539
2681	2698
2681	691
2681	3514
2681	2693
2693	2681
2681	12
2681	3140
2681	3644
2681	1749
2681	1968
3316	2681
2681	784
2681	820
2628	2681
2681	3638
2681	2871
5367	2681
2681	4982
2681	971
2681	7366
2681	963
2681	427
2681	2239
2681	2082
2681	283
2627	2681
2681	1984
2681	3550
2681	1002
2681	2697
2681	5488
2681	2803
2681	3645
2681	990
2681	2614
2637	2681
2681	1860
2681	2738
2681	2042
2681	1505
2681	5024
2681	458
2681	3517
2681	739
2681	2603
2681	1987
2681	1477
2681	5826
2681	2230
2681	1716
2681	1395
2681	4447
2681	968
2681	3276
2681	3511
2681	1125
2681	51
2681	1502
2681	2875
2681	1377
2681	631
2681	3446
2681	2963
2681	7363
7363	2681
2681	2276
2681	1649
2681	3097
2681	912
2681	139
2681	2469
2681	2400
5070	2681
2681	5070
2681	945
2681	1792
2681	478
2681	2544
2681	4108
2681	487
2681	99
3109	2681
2681	7903
2681	2232
2681	175
2681	856
2681	5597
2681	5489
2681	383
2681	5545
2681	7213
2681	5620
2681	196
2681	77
3342	2681
2681	1404
2681	1514
2681	1781
2681	4036
2681	3226
2681	567
2681	850
2681	778
2681	2530
2681	3634
2629	2681
2681	1851
2681	3358
2681	2468
2681	2997
2681	5521
2681	5920
339	2681
2681	4506
2681	5247
2681	4596
5281	2681
2681	3380
2681	3012
5921	2681
2681	5850
2681	2547
2681	1656
2681	354
2681	2349
2681	1213
2681	1385
2681	1374
2681	2807
2681	1796
2681	1370
2681	838
2681	49
2681	1290
2681	370
2681	2729
2681	57
2681	4750
2681	4348
2681	5315
2681	2001
2681	692
2681	3653
2681	1364
2681	4305
2681	3656
2681	1866
2681	3057
2681	2374
2681	83
2681	572
2681	1071
2681	1804
2681	1761
2681	2781
2681	5665
2681	1365
2681	5520
2681	7947
2681	2804
2681	3437
2681	3892
2681	546
2681	3134
2681	536
2681	24
2681	1551
2681	195
2681	2646
2681	7464
2681	58
2681	1785
2681	763
2681	1793
2681	6905
2681	1054
2681	1371
2681	1929
2681	1752
2681	3984
2681	197
2638	2681
2681	161
2681	4328
2681	2205
2681	4047
2681	459
2681	1880
2681	6592
2681	2389
2681	2536
2681	1367
2681	3176
2681	254
2681	4362
2681	6788
2681	1755
2681	4928
2681	1484
2681	4166
2681	3005
2681	2942
2681	3960
2681	2934
2681	3192
2681	6728
2681	6619
2681	4613
2681	2518
2681	1954
2681	898
2681	7791
2681	6239
2681	5668
2681	299
2681	1401
2681	241
2681	7496
2681	7393
2681	1296
2681	6837
2681	3011
2681	3263
2681	2941
2681	1326
2681	2060
2681	1335
2681	2727
2681	4633
2681	1214
2681	2869
2681	1216
2681	1276
2681	59
2681	3327
484	2681
1155	3542
1155	6502
2797	1155
1577	1155
1987	1155
1578	1155
1377	1155
1649	1155
1687	1155
1155	1727
1155	5121
227	1155
525	1604
3715	1604
1604	6027
1604	226
3514	1604
4292	1604
1604	6105
7714	6596
6596	7714
4077	5478
4077	1649
4077	4715
5190	7538
4796	7538
6231	7538
7538	6231
1731	235
3061	3652
3061	2217
180	3061
5404	3061
2850	3061
2682	138
6231	138
956	138
138	1856
138	3954
3954	138
2685	138
12	138
138	2915
138	4060
4060	138
138	2530
138	1185
138	1184
2686	138
138	1183
138	3031
2522	4200
3503	4200
7805	4200
3501	4200
5478	3482
4259	5478
7446	5478
5478	2934
2682	1961
1961	3542
766	1961
3578	1961
2697	1961
1961	2272
2688	1961
1961	4678
2612	3652
271	2612
2022	2612
2612	1162
2612	5434
2698	2612
3015	2612
2612	3015
2697	2612
2612	1928
2702	2612
3905	2612
3619	2612
2612	3619
3016	2612
2612	3016
2612	4644
4644	2612
7682	6147
2796	2318
2318	1203
3543	2318
284	2318
2318	1731
2318	4024
2318	3140
2229	2318
4137	2318
2318	6145
2318	3911
5700	2318
2318	5700
2318	1779
2318	4985
2315	2318
2821	2318
2931	1303
2931	6363
2931	1305
2931	1298
51	2931
2931	1306
70	2931
2931	7446
3808	5171
2796	760
5543	760
389	760
760	1573
2690	760
1203	760
733	760
760	3544
2317	760
3923	760
2278	760
760	2773
2773	760
2550	760
760	3391
3665	760
2813	760
598	760
760	598
689	760
4755	760
3144	760
4802	760
760	3820
760	2077
529	760
760	3389
760	978
760	2158
2704	760
760	1163
760	2185
407	760
735	760
7960	760
760	2514
2514	760
760	1162
6665	760
2244	760
760	2244
1043	760
760	4324
1896	760
3155	760
103	760
760	3392
2568	760
760	3868
760	3869
760	3870
760	3871
760	3872
760	3873
760	3874
760	3875
760	3876
760	4173
1394	760
760	7057
3697	760
760	3834
1180	760
2800	760
760	1509
760	3244
4844	760
760	1066
2886	760
691	760
760	1196
4530	760
1319	760
12	760
3015	760
760	5983
2511	760
760	2511
3638	760
734	760
6794	760
180	760
427	760
760	4540
760	320
2915	760
760	1002
1002	760
152	760
2386	760
760	5679
3837	760
737	760
760	2614
2637	760
911	760
270	760
760	5495
2738	760
739	760
1477	760
104	760
1395	760
2225	760
760	3393
6553	760
2392	760
388	760
3511	760
760	2702
2702	760
4172	760
760	7461
760	4122
6911	760
1649	760
760	1649
760	1770
729	760
760	1970
3041	760
2790	760
760	6577
760	3226
6825	760
760	6586
760	1149
6476	760
34	760
277	760
760	3387
3838	760
5386	760
760	6083
760	2520
760	2787
760	4485
1119	760
6820	760
738	760
5896	760
760	4551
760	522
25	760
3245	760
7521	760
7455	760
1147	760
2791	760
4756	760
2806	760
2814	760
760	5440
760	6974
3263	760
4651	760
2816	760
5588	760
760	6633
2724	760
760	7173
760	7539
760	3040
760	7748
760	7763
760	3772
3243	760
760	5344
760	6481
760	520
7673	4796
7673	3542
1669	7673
7673	1462
2328	7673
7708	7673
7673	1985
7673	1965
7673	427
110	7673
7673	1966
3313	7673
7673	3631
7673	77
7673	7446
7673	6172
7673	3375
7673	7543
7673	6313
7673	1986
178	6722
3744	5190
387	5190
6599	5190
3697	5368
1951	1024
1951	2542
2542	1951
956	1951
1951	6722
1951	1458
1951	2938
1951	534
1951	495
1951	1830
1830	1951
1951	3309
1951	5511
1951	4740
1951	2789
1951	6253
1951	2800
2800	1951
1951	333
1951	3578
1951	3140
1951	412
1951	501
1951	466
1951	4427
1951	427
427	1951
1951	3250
1951	527
527	1951
1951	1984
1951	737
1951	3692
739	1951
1951	3224
1951	2140
1951	1649
1951	493
1994	1951
1951	1108
1108	1951
1087	1951
1951	724
729	1951
1951	4357
1951	2272
1711	1951
1951	469
1951	3631
1951	2635
1951	3342
3342	1951
1951	1104
1104	1951
1951	2979
2537	1951
1951	6452
1088	1951
1951	3740
1951	872
1951	5509
2510	1951
2809	1951
1951	2349
1951	2426
2807	1951
1951	3158
1951	3168
1951	5716
2815	1951
1951	1484
1951	4030
1951	496
1951	3164
1951	1109
1951	4206
1951	4233
2522	3144
1177	2522
2522	2789
3250	2522
2716	2522
2290	2522
653	2522
2934	2522
2682	3503
2684	3503
2690	3503
2683	3503
3317	3503
2685	3503
2628	3503
2627	3503
2637	3503
3503	29
2629	3503
2388	3503
2669	3503
3503	2391
3503	3500
3503	5111
389	1375
2682	1375
1203	1375
2685	1375
2506	1375
2803	1375
737	1375
388	1375
853	1375
1375	852
1375	851
1375	7541
1375	6361
2679	4392
4392	6722
4392	3652
4392	2627
4392	6726
4392	2680
4392	1794
3019	4376
3542	4376
4376	3543
4376	3020
5518	4376
6774	2924
598	2924
2924	598
2924	4463
4463	2924
2924	5826
5826	2924
1649	2924
2924	1649
2924	3365
6200	2924
2924	2504
2924	7928
4166	2924
2924	7006
4372	961
2683	961
2713	961
5511	961
5722	961
2628	961
2627	961
7878	961
2307	961
2629	961
914	961
5004	961
973	961
2715	961
7898	3652
3252	1373
514	1373
2223	1373
1373	1374
853	1373
2535	1373
1373	7421
2796	1024
2796	992
2796	6363
2796	2317
956	2796
2796	956
2796	36
2796	418
2796	2683
2796	3311
2796	2438
2796	5710
2796	1636
2796	3309
2796	1043
2796	103
103	2796
2796	1731
2796	2789
2796	1293
2796	2800
2796	1209
2796	3578
2796	12
2796	2246
501	2796
2796	697
2796	2871
2796	1267
2796	4427
4427	2796
2796	280
2796	2803
737	2796
2796	2042
104	2796
1716	2796
2796	1716
2796	1395
2796	3307
2796	1767
2796	3310
2796	2965
4958	2796
2796	872
618	2796
738	2796
1018	2796
2796	1011
619	2796
2796	2312
3168	2796
2796	4731
2796	7699
2796	6304
1815	1814
1024	3543
1023	1024
1024	3309
1359	1024
1024	2511
1767	1024
1024	1767
1024	724
1024	602
602	1024
4958	1024
1015	1024
956	3103
5224	3103
2329	3103
3103	6193
4796	6231
4796	5709
4796	3543
4796	598
4796	1636
4796	6337
4796	5735
3578	4796
4796	3578
12	4796
2035	4796
3498	4796
4460	4796
4796	3307
4796	2545
2232	4796
2509	4796
4796	5182
4216	4796
3380	4796
1628	4796
4796	2430
